group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
unblind_prove_and_verify_200_authorities_1_attributes,,,,,2141250097.0,ns,1
unblind_prove_and_verify_200_authorities_1_attributes,,,,,2162860030.0,ns,1
unblind_prove_and_verify_200_authorities_1_attributes,,,,,2155269641.0,ns,1
unblind_prove_and_verify_200_authorities_1_attributes,,,,,2156591674.0,ns,1
unblind_prove_and_verify_200_authorities_1_attributes,,,,,2172744815.0,ns,1
unblind_prove_and_verify_200_authorities_1_attributes,,,,,2204121043.0,ns,1
unblind_prove_and_verify_200_authorities_1_attributes,,,,,2334806843.0,ns,1
unblind_prove_and_verify_200_authorities_1_attributes,,,,,2300336473.0,ns,1
unblind_prove_and_verify_200_authorities_1_attributes,,,,,2266161886.0,ns,1
unblind_prove_and_verify_200_authorities_1_attributes,,,,,2210060168.0,ns,1
unblind_prove_and_verify_200_authorities_1_attributes,,,,,2274279647.0,ns,1
unblind_prove_and_verify_200_authorities_1_attributes,,,,,2326267167.0,ns,1
unblind_prove_and_verify_200_authorities_1_attributes,,,,,2304145185.0,ns,1
unblind_prove_and_verify_200_authorities_1_attributes,,,,,2265267048.0,ns,1
unblind_prove_and_verify_200_authorities_1_attributes,,,,,2283266823.0,ns,1
unblind_prove_and_verify_200_authorities_1_attributes,,,,,2303763855.0,ns,1
unblind_prove_and_verify_200_authorities_1_attributes,,,,,2302771453.0,ns,1
unblind_prove_and_verify_200_authorities_1_attributes,,,,,2259317059.0,ns,1
unblind_prove_and_verify_200_authorities_1_attributes,,,,,2226925596.0,ns,1
unblind_prove_and_verify_200_authorities_1_attributes,,,,,2201561633.0,ns,1
unblind_prove_and_verify_200_authorities_1_attributes,,,,,2242304580.0,ns,1
unblind_prove_and_verify_200_authorities_1_attributes,,,,,2242846145.0,ns,1
unblind_prove_and_verify_200_authorities_1_attributes,,,,,2232126333.0,ns,1
unblind_prove_and_verify_200_authorities_1_attributes,,,,,2314855070.0,ns,1
unblind_prove_and_verify_200_authorities_1_attributes,,,,,2338327502.0,ns,1
unblind_prove_and_verify_200_authorities_1_attributes,,,,,2324665274.0,ns,1
unblind_prove_and_verify_200_authorities_1_attributes,,,,,2283347020.0,ns,1
unblind_prove_and_verify_200_authorities_1_attributes,,,,,2265557591.0,ns,1
unblind_prove_and_verify_200_authorities_1_attributes,,,,,2343224351.0,ns,1
unblind_prove_and_verify_200_authorities_1_attributes,,,,,2290961507.0,ns,1
unblind_prove_and_verify_200_authorities_1_attributes,,,,,2246722133.0,ns,1
unblind_prove_and_verify_200_authorities_1_attributes,,,,,2223443285.0,ns,1
unblind_prove_and_verify_200_authorities_1_attributes,,,,,2192859805.0,ns,1
unblind_prove_and_verify_200_authorities_1_attributes,,,,,2320783583.0,ns,1
unblind_prove_and_verify_200_authorities_1_attributes,,,,,2272810314.0,ns,1
unblind_prove_and_verify_200_authorities_1_attributes,,,,,2249758212.0,ns,1
unblind_prove_and_verify_200_authorities_1_attributes,,,,,2334897780.0,ns,1
unblind_prove_and_verify_200_authorities_1_attributes,,,,,2368283414.0,ns,1
unblind_prove_and_verify_200_authorities_1_attributes,,,,,2402804602.0,ns,1
unblind_prove_and_verify_200_authorities_1_attributes,,,,,2195694548.0,ns,1
unblind_prove_and_verify_200_authorities_1_attributes,,,,,2107713059.0,ns,1
unblind_prove_and_verify_200_authorities_1_attributes,,,,,2195126186.0,ns,1
unblind_prove_and_verify_200_authorities_1_attributes,,,,,2093522648.0,ns,1
unblind_prove_and_verify_200_authorities_1_attributes,,,,,2056641361.0,ns,1
unblind_prove_and_verify_200_authorities_1_attributes,,,,,2094130306.0,ns,1
unblind_prove_and_verify_200_authorities_1_attributes,,,,,2483561703.0,ns,1
unblind_prove_and_verify_200_authorities_1_attributes,,,,,2530658333.0,ns,1
unblind_prove_and_verify_200_authorities_1_attributes,,,,,2279822733.0,ns,1
unblind_prove_and_verify_200_authorities_1_attributes,,,,,2303400487.0,ns,1
unblind_prove_and_verify_200_authorities_1_attributes,,,,,2340831892.0,ns,1
unblind_prove_and_verify_200_authorities_1_attributes,,,,,2362463000.0,ns,1
unblind_prove_and_verify_200_authorities_1_attributes,,,,,2280235612.0,ns,1
unblind_prove_and_verify_200_authorities_1_attributes,,,,,2206056897.0,ns,1
unblind_prove_and_verify_200_authorities_1_attributes,,,,,2318391035.0,ns,1
unblind_prove_and_verify_200_authorities_1_attributes,,,,,2334068215.0,ns,1
unblind_prove_and_verify_200_authorities_1_attributes,,,,,2326791342.0,ns,1
unblind_prove_and_verify_200_authorities_1_attributes,,,,,2318320889.0,ns,1
unblind_prove_and_verify_200_authorities_1_attributes,,,,,2329864610.0,ns,1
unblind_prove_and_verify_200_authorities_1_attributes,,,,,2340057875.0,ns,1
unblind_prove_and_verify_200_authorities_1_attributes,,,,,2326981051.0,ns,1
unblind_prove_and_verify_200_authorities_1_attributes,,,,,2284645899.0,ns,1
unblind_prove_and_verify_200_authorities_1_attributes,,,,,2314726262.0,ns,1
unblind_prove_and_verify_200_authorities_1_attributes,,,,,2302859260.0,ns,1
unblind_prove_and_verify_200_authorities_1_attributes,,,,,2334930195.0,ns,1
unblind_prove_and_verify_200_authorities_1_attributes,,,,,2310269872.0,ns,1
unblind_prove_and_verify_200_authorities_1_attributes,,,,,2307873868.0,ns,1
unblind_prove_and_verify_200_authorities_1_attributes,,,,,2351214722.0,ns,1
unblind_prove_and_verify_200_authorities_1_attributes,,,,,2319402701.0,ns,1
unblind_prove_and_verify_200_authorities_1_attributes,,,,,2350258451.0,ns,1
unblind_prove_and_verify_200_authorities_1_attributes,,,,,2320086131.0,ns,1
unblind_prove_and_verify_200_authorities_1_attributes,,,,,2318718648.0,ns,1
unblind_prove_and_verify_200_authorities_1_attributes,,,,,2331058938.0,ns,1
unblind_prove_and_verify_200_authorities_1_attributes,,,,,2294813898.0,ns,1
